chromatin	encode	GRCh38_loFrom_hg19	CL_2000017	fibroblast_of_peridontal_ligament.liftover	50364262	323492
chromatin	encode	GRCh38_loFrom_hg19	CL_2000041	dermis_microvascular_lymphatic_vessel_endothelial_cell.liftover	42524312	255948
chromatin	encode	GRCh38_loFrom_hg19	CL_2000043	brain_pericyte.liftover	11920092	76642
chromatin	encode	GRCh38_loFrom_hg19	CL_2000044	brain_microvascular_endothelial_cell.liftover	23913849	146058
chromatin	encode	GRCh38_loFrom_hg19	CL_2000045	foreskin_melanocyte.liftover	45556877	281584
chromatin	encode	GRCh38_loFrom_hg19	NTR_0000521	fibroblast_of_skin_of_left_biceps.liftover	22757151	140566
chromatin	encode	GRCh38_loFrom_hg19	NTR_0000522	fibroblast_of_skin_of_left_quadriceps.liftover	27476082	169833
chromatin	encode	GRCh38_loFrom_hg19	NTR_0000523	fibroblast_of_skin_of_right_quadriceps.liftover	46466731	306838
chromatin	encode	GRCh38_loFrom_hg19	NTR_0000524	fibroblast_of_skin_of_scalp.liftover	50341372	324255
chromatin	encode	GRCh38_loFrom_hg19	NTR_0000525	fibroblast_of_skin_of_right_biceps.liftover	52714361	348830
chromatin	encode	GRCh38_loFrom_hg19	NTR_0000526	fibroblast_of_skin_of_upper_back.liftover	52900610	341071
chromatin	encode	GRCh38_loFrom_hg19	NTR_0000528	left_arm_bone.liftover	27809998	174386
chromatin	encode	GRCh38_loFrom_hg19	NTR_0000529	right_arm_bone.liftover	30789935	193175
chromatin	encode	GRCh38_loFrom_hg19	NTR_0000530	left_leg_bone.liftover	33257507	211462
chromatin	encode	GRCh38_loFrom_hg19	NTR_0000531	right_leg_bone.liftover	36785565	236038
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0000006	islet_of_Langerhans.liftover	35722508	241384
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0000059	large_intestine.liftover	76592664	390375
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0000473	testis.liftover	20811976	123691
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0000945	stomach.liftover	163606616	823313
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0000948	heart.liftover	136917579	628164
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0000955	brain.liftover	141392825	698417
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0000966	retina.liftover	82753932	408827
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0000970	eye.liftover	99296925	551447
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0000981	femur.liftover	37508519	242839
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0000992	ovary.liftover	29676315	171800
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0000995	uterus.liftover	21688233	140951
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0000996	vagina.liftover	33262537	207332
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0001114	right_lobe_of_liver.liftover	39040192	245083
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0001150	body_of_pancreas.liftover	24650610	160465
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0001155	colon.liftover	48131914	258561
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0001157	transverse_colon.liftover	64104243	359470
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0001211	Peyer's_patch.liftover	47349655	287775
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0001224	renal_pelvis.liftover	44064513	216472
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0001255	urinary_bladder.liftover	13462499	87081
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0001264	pancreas.liftover	64160651	336642
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0001295	endometrium.liftover	46576326	220511
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0001323	tibial_nerve.liftover	119642462	672558
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0001383	muscle_of_leg.liftover	87196979	462461
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0001496	ascending_aorta.liftover	46161429	291077
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0001499	muscle_of_arm.liftover	53659989	234756
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0001621	coronary_artery.liftover	31819872	201618
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0001723	tongue.liftover	71998398	425776
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0001774	muscle_of_trunk.liftover	64280690	394018
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0001870	frontal_cortex.liftover	109990296	547269
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0001987	placenta.liftover	109469673	567282
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0002021	occipital_lobe.liftover	41625325	268886
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0002037	cerebellum.liftover	38941715	229719
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0002046	thyroid_gland.liftover	112866261	635565
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0002048	lung.liftover	115094193	568135
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0002079	left_cardiac_atrium.liftover	21033007	138847
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0002080	heart_right_ventricle.liftover	42830806	255106
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0002084	heart_left_ventricle.liftover	97047937	565283
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0002106	spleen.liftover	68352570	431393
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0002107	liver.liftover	18006338	115296
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0002108	small_intestine.liftover	97894871	527852
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0002113	kidney.liftover	186766745	903676
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0002167	right_lung.liftover	56467859	257066
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0002168	left_lung.liftover	58869302	277728
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0002240	spinal_cord.liftover	67902266	396070
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0002324	muscle_of_back.liftover	93944931	473838
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0002367	prostate_gland.liftover	37207315	231389
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0002369	adrenal_gland.liftover	84208498	474389
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0002370	thymus.liftover	45989697	241366
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0003124	chorion.liftover	23152757	146861
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0003662	forelimb_muscle.liftover	11924335	78591
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0003663	hindlimb_muscle.liftover	26456213	171359
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0004264	lower_leg_skin.liftover	34472552	218287
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0004538	left_kidney.liftover	45358885	213899
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0004539	right_kidney.liftover	61224681	279322
chromatin	encode	GRCh38_loFrom_hg19	UBERON_0005270	renal_cortex_interstitium.liftover	44803795	214697
